Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST3315,71,46106,45175,736,75,Yes
CUST3316,43,80402,16477,472,141,Yes
CUST3317,68,116380,32200,798,31,No
CUST3318,49,121055,21327,598,22,No
CUST3319,29,32315,16768,530,347,No
CUST3320,65,88306,45483,835,146,No
CUST3321,73,107294,33316,405,311,Yes
CUST3322,36,148727,35004,390,132,No
CUST3323,74,47321,30209,671,290,No
CUST3324,20,81974,48193,547,294,No
CUST3325,18,71003,17022,806,46,Yes
CUST3326,37,109318,42264,742,300,Yes
CUST3327,54,145988,11260,731,335,No
CUST3328,56,60908,30791,358,150,No
CUST3329,24,142711,7861,407,305,No
CUST3330,39,62344,20708,586,13,Yes
CUST3331,36,40789,15350,582,173,No
CUST3332,47,102465,22942,557,139,Yes
CUST3333,59,115451,46162,820,353,No
CUST3334,52,25529,40241,636,45,Yes
CUST3335,51,117612,24129,729,174,No
CUST3336,49,142869,48690,557,100,No
CUST3337,74,92034,9374,665,33,Yes
CUST3338,26,88278,19238,385,142,Yes
CUST3339,72,36009,37341,313,324,No
CUST3340,50,53202,31953,403,323,No
CUST3341,47,83075,41229,797,268,Yes
CUST3342,35,103692,12944,548,31,Yes
CUST3343,30,59166,29165,806,313,Yes
CUST3344,69,46047,10015,526,164,No
CUST3345,25,67241,11895,744,343,Yes
CUST3346,39,136328,38056,572,318,No
CUST3347,28,26827,26365,406,266,No
CUST3348,64,133201,31876,799,214,No
CUST3349,47,107385,34552,684,322,No
CUST3350,59,48545,15802,831,282,Yes
CUST3351,34,147568,21565,691,264,Yes
CUST3352,63,34801,18590,343,339,No
CUST3353,29,50928,38165,410,126,No
CUST3354,18,102956,7925,400,343,Yes
CUST3355,65,76906,35288,397,45,No
CUST3356,39,62534,6750,420,113,Yes
CUST3357,68,21974,9796,544,249,Yes
CUST3358,36,41936,46868,669,314,Yes
CUST3359,54,124122,49277,731,236,No
CUST3360,61,56188,35271,703,73,Yes
CUST3361,66,96637,29979,340,224,No
CUST3362,30,35682,27521,655,207,No
CUST3363,29,71879,31171,750,320,Yes
CUST3364,57,123434,17740,771,296,No
CUST3365,72,51862,30996,835,161,No
CUST3366,58,21170,7475,338,64,No
CUST3367,75,146987,5703,708,222,Yes
CUST3368,43,25504,21423,742,207,No
CUST3369,70,96162,12515,326,62,Yes
CUST3370,45,122691,13944,521,88,No
CUST3371,50,110538,26437,485,122,No
CUST3372,38,82294,48928,324,260,No
CUST3373,23,110230,35424,636,158,Yes
CUST3374,43,98146,36769,401,37,No
CUST3375,60,40315,35235,599,260,Yes
CUST3376,24,68679,9471,722,257,No
CUST3377,29,121029,10409,329,304,No
CUST3378,26,31728,40941,767,148,Yes
CUST3379,48,52600,48058,559,139,No
CUST3380,38,40669,20878,667,131,No
CUST3381,33,85525,33686,652,101,No
CUST3382,18,31980,14191,660,177,No
CUST3383,34,109908,35853,554,235,No
CUST3384,42,101087,23293,583,105,No
CUST3385,33,64357,15575,756,119,Yes
CUST3386,46,142008,16179,348,275,No
CUST3387,66,147094,6183,632,354,Yes
CUST3388,35,119557,44779,769,314,No
CUST3389,39,101937,11587,569,316,Yes
CUST3390,37,27871,16615,464,160,No
CUST3391,55,27834,24277,514,310,No
CUST3392,64,66598,13136,629,303,Yes
CUST3393,54,104485,40039,710,70,No
CUST3394,18,40174,30614,656,324,Yes
CUST3395,34,111924,16039,476,240,Yes
CUST3396,59,90300,10084,811,19,Yes
CUST3397,41,123739,49000,391,46,No
CUST3398,62,34076,5734,641,147,No
CUST3399,33,36492,49392,660,96,Yes
CUST3400,21,83942,22907,533,232,Yes
CUST3401,60,50497,15059,624,350,Yes
CUST3402,25,61515,33878,613,83,No
CUST3403,47,148670,28467,403,25,No
CUST3404,37,93184,16661,392,121,Yes
CUST3405,28,123358,19199,715,251,No
CUST3406,43,104495,7257,620,38,No
CUST3407,61,119181,49239,809,275,Yes
CUST3408,50,65523,39884,490,247,No
CUST3409,75,125581,19166,691,288,Yes
CUST3410,74,136889,33970,507,99,No
CUST3411,63,77503,8129,571,66,No
CUST3412,67,116100,46601,797,57,No
CUST3413,37,45292,39267,659,222,Yes
CUST3414,62,22798,47009,645,40,No
CUST3415,25,110341,48420,748,93,Yes
CUST3416,58,69514,48256,670,350,Yes
CUST3417,36,66945,11736,463,352,Yes
CUST3418,41,114948,30599,472,349,No
CUST3419,57,37659,25206,630,26,No
CUST3420,32,52859,34097,316,334,No
CUST3421,32,137789,8435,414,350,Yes
CUST3422,26,25175,44203,494,333,Yes
CUST3423,48,83609,5305,617,144,Yes
CUST3424,27,112618,8189,818,60,No
CUST3425,47,77344,29732,603,291,No
CUST3426,65,93272,18221,482,54,No
CUST3427,56,58628,21364,707,132,Yes
CUST3428,41,91137,29552,377,201,Yes
CUST3429,44,111362,20632,503,326,No
CUST3430,62,84237,18106,395,304,No
CUST3431,53,44874,10989,392,274,Yes
CUST3432,48,94278,6051,714,316,Yes
CUST3433,66,44461,32635,569,270,Yes
CUST3434,52,91253,6831,449,311,Yes
CUST3435,69,65569,5954,648,241,No
CUST3436,60,62425,27093,845,87,No
CUST3437,70,115997,17592,662,69,No
CUST3438,31,81393,49561,706,54,No
CUST3439,66,56087,48840,436,239,Yes
CUST3440,33,133726,9140,694,23,Yes
CUST3441,61,128966,19455,406,287,No
CUST3442,66,98470,11330,600,269,No
CUST3443,56,139861,48523,384,332,No
CUST3444,73,132795,16002,631,312,Yes
CUST3445,68,92682,15947,530,160,No
CUST3446,23,41016,7884,753,350,Yes
CUST3447,51,29027,32242,341,272,No
CUST3448,46,89617,38587,551,27,No
CUST3449,51,40319,12057,458,48,Yes
CUST3450,63,78901,26439,580,291,No
CUST3451,41,58754,26147,326,216,Yes
CUST3452,22,127402,41834,806,145,No
CUST3453,54,54517,46077,529,167,Yes
CUST3454,25,90989,17422,524,285,No
CUST3455,21,68118,45938,551,82,No
CUST3456,71,79517,18573,531,94,Yes
CUST3457,53,20094,40501,750,73,No
CUST3458,75,121701,30890,521,243,No
CUST3459,50,103627,33041,448,194,Yes
CUST3460,30,86316,12917,312,279,No
CUST3461,54,69681,20231,603,274,Yes
CUST3462,52,116161,19010,549,131,Yes
CUST3463,27,44318,11939,321,304,Yes
CUST3464,28,135727,28368,794,237,No
CUST3465,38,22453,26192,749,271,Yes
CUST3466,72,101229,16378,724,203,No
CUST3467,51,132306,5982,496,236,No
CUST3468,46,67720,31354,722,17,Yes
CUST3469,25,121714,47860,490,288,No
CUST3470,61,101290,25725,831,100,No
CUST3471,31,51298,5785,709,43,Yes
CUST3472,63,62034,30505,696,25,No
CUST3473,55,114503,18943,567,144,No
CUST3474,49,28302,35066,672,288,Yes
CUST3475,23,106283,19424,569,35,Yes
CUST3476,75,146768,9326,741,226,Yes
CUST3477,50,90642,48120,679,254,Yes
CUST3478,46,127354,23248,673,175,No
CUST3479,69,70789,47594,540,254,Yes
CUST3480,21,44886,45888,627,353,Yes
CUST3481,47,88690,29181,665,59,No
CUST3482,26,109551,7879,378,104,Yes
CUST3483,50,85214,9412,437,108,Yes
CUST3484,44,120366,19323,629,206,Yes
CUST3485,47,92281,31941,552,300,Yes
CUST3486,54,40202,24761,431,55,No
CUST3487,21,100352,44247,398,165,Yes
CUST3488,53,57110,37740,819,316,Yes
CUST3489,47,62283,11672,787,218,No
CUST3490,61,73713,40139,848,58,No
CUST3491,69,104004,42303,621,343,Yes
CUST3492,37,62208,16236,407,354,Yes
CUST3493,64,34478,21511,533,55,No
CUST3494,19,32616,11209,656,92,Yes
CUST3495,43,88576,44312,529,273,No
CUST3496,34,106362,26256,776,267,Yes
CUST3497,70,28739,46344,575,357,No
CUST3498,18,25737,30465,354,314,No
CUST3499,65,129470,49426,771,150,No
CUST3500,31,142919,13711,748,96,Yes
CUST3501,55,37009,26761,809,319,No
CUST3502,22,43414,16490,746,355,No
CUST3503,20,134490,46638,366,228,Yes
CUST3504,45,24099,25838,475,298,Yes
CUST3505,40,46486,48671,322,270,Yes
CUST3506,62,34031,36596,759,89,Yes
CUST3507,22,83618,9424,358,249,Yes
CUST3508,52,45115,26961,655,212,Yes
CUST3509,21,32943,6156,788,308,No
CUST3510,75,24170,44880,451,355,No
CUST3511,22,94843,43340,365,256,Yes
CUST3512,48,104115,34419,662,352,Yes
CUST3513,20,129615,30059,366,337,No
CUST3514,36,70934,38490,582,37,No
CUST3515,44,106235,46981,558,148,No
CUST3516,29,84213,20232,328,34,No
CUST3517,67,88920,37992,802,313,Yes
CUST3518,26,101785,43500,741,193,No
CUST3519,67,111922,5871,436,129,Yes
CUST3520,59,97371,20244,705,72,Yes
CUST3521,64,53546,6390,520,144,No
CUST3522,59,26433,45393,762,57,No
CUST3523,44,68018,13130,617,309,Yes
CUST3524,41,48930,25240,611,228,Yes
CUST3525,75,99423,20492,638,69,No
CUST3526,42,114089,33082,538,193,No
CUST3527,46,29289,20961,820,230,Yes
CUST3528,73,21715,45616,716,34,No
CUST3529,42,141924,10202,447,265,Yes
CUST3530,42,140721,8927,622,294,No
CUST3531,23,47359,14014,306,340,Yes
CUST3532,61,105950,29544,354,139,Yes
CUST3533,60,84409,37684,666,102,Yes
CUST3534,73,141687,24438,422,261,Yes
CUST3535,52,136623,18239,372,157,No
CUST3536,26,129062,14939,365,357,Yes
CUST3537,59,30480,29625,842,295,No
CUST3538,73,81349,18394,723,297,No
CUST3539,40,124991,47076,465,126,Yes
CUST3540,25,103744,7484,499,182,No
CUST3541,29,27956,20601,554,205,No
CUST3542,52,67307,44195,483,193,No
CUST3543,43,93140,34080,485,66,Yes
CUST3544,51,117449,26541,330,247,Yes
CUST3545,26,142977,13799,806,309,No
CUST3546,64,136710,23227,422,349,Yes
CUST3547,32,74519,25810,639,355,Yes
CUST3548,71,127744,47179,391,340,No
CUST3549,18,68374,7595,396,215,No
CUST3550,66,124103,39135,713,105,Yes
CUST3551,19,112855,32190,696,161,Yes
CUST3552,37,27641,47470,717,339,No
CUST3553,47,127956,23904,690,35,Yes
CUST3554,61,100862,6552,785,321,Yes
CUST3555,64,54840,20008,441,227,No
CUST3556,52,89339,26710,651,339,Yes
CUST3557,45,25328,27461,487,156,Yes
CUST3558,52,116246,20876,398,324,No
CUST3559,42,29225,18488,618,204,Yes
CUST3560,70,129373,40344,663,208,Yes
CUST3561,32,59833,8543,481,291,No
CUST3562,33,30215,48581,740,139,No
CUST3563,47,143811,21275,558,147,Yes
CUST3564,40,48298,19578,811,325,No
CUST3565,27,145906,44850,392,231,Yes
CUST3566,35,88089,30001,488,25,Yes
CUST3567,30,32729,39175,566,148,Yes
CUST3568,74,33267,26078,711,243,Yes
CUST3569,64,115049,17028,505,273,Yes
CUST3570,66,50279,33990,532,171,No
CUST3571,25,89685,46273,659,89,Yes
CUST3572,20,70506,5396,383,45,No
CUST3573,69,44832,9234,647,239,Yes
CUST3574,60,45312,37220,762,17,Yes
CUST3575,44,88969,9586,396,90,No
CUST3576,57,106098,17613,836,299,Yes
CUST3577,67,52605,8414,563,185,No
CUST3578,74,94714,46573,320,64,No
CUST3579,74,101962,14275,362,209,No
CUST3580,19,144191,18383,360,84,Yes
CUST3581,33,43448,13228,682,93,Yes
CUST3582,31,93193,11013,397,194,No
CUST3583,22,118198,16382,472,308,Yes
CUST3584,24,93156,43838,301,136,No
CUST3585,56,74419,40969,841,334,Yes
CUST3586,20,117793,18393,312,220,No
CUST3587,46,33829,20486,304,152,No
CUST3588,56,120438,38254,634,289,Yes
CUST3589,61,103705,10122,693,291,Yes
CUST3590,63,95571,32934,613,76,No
CUST3591,73,66918,35610,328,12,Yes
CUST3592,21,108407,25412,683,269,No
CUST3593,33,80125,15758,371,305,Yes
CUST3594,65,112084,17945,476,125,No
CUST3595,20,107194,21051,493,148,Yes
CUST3596,43,75977,32788,810,285,Yes
CUST3597,46,135713,16562,486,216,No
CUST3598,32,33644,44705,848,284,No
CUST3599,52,41864,21316,523,268,No
CUST3600,31,123869,24864,653,128,Yes
CUST3601,66,43644,23700,399,326,Yes
CUST3602,73,92085,42776,458,33,Yes
CUST3603,67,72632,34377,683,235,Yes
CUST3604,21,86151,46654,481,82,Yes
CUST3605,26,64238,18199,751,144,Yes
CUST3606,50,106184,22816,481,214,Yes
CUST3607,36,40732,36534,819,257,No
CUST3608,32,89979,10243,452,89,Yes
CUST3609,70,98632,28565,755,281,Yes
CUST3610,64,78066,31099,331,239,No
CUST3611,54,142358,29754,339,320,Yes
CUST3612,38,66179,15994,850,306,No
CUST3613,54,138290,35848,423,46,No
CUST3614,56,61307,33926,619,229,No
CUST3615,67,92100,32701,598,23,Yes
CUST3616,61,149953,38114,410,331,No
CUST3617,70,62553,44937,657,44,No
CUST3618,38,130736,33405,484,57,Yes
CUST3619,33,68722,15215,830,165,No
CUST3620,37,74046,36588,471,49,No
CUST3621,74,120163,6298,402,121,No
CUST3622,27,103000,29996,809,69,Yes
CUST3623,60,76438,33009,497,312,Yes
CUST3624,51,128285,10454,458,139,Yes
CUST3625,32,115140,24675,645,195,Yes
CUST3626,44,62395,44005,765,350,No
CUST3627,37,99745,40205,698,319,Yes
CUST3628,35,51551,15013,758,339,No
CUST3629,21,93812,41231,419,95,Yes
CUST3630,53,91516,16514,367,116,No
CUST3631,55,48039,21861,646,220,Yes
CUST3632,74,69160,29933,552,67,No
CUST3633,65,120362,35385,674,131,Yes
CUST3634,29,92120,25044,444,121,Yes
CUST3635,58,141391,34727,545,255,Yes
CUST3636,61,117593,23561,802,220,Yes
CUST3637,45,53303,29585,492,12,No
CUST3638,53,67187,41840,713,186,No
CUST3639,49,146045,44716,342,107,Yes
CUST3640,21,79297,36512,666,139,Yes
CUST3641,40,78654,9714,360,34,Yes
CUST3642,59,145806,26838,791,142,No
CUST3643,60,72047,13955,401,176,No
CUST3644,42,20025,35753,832,296,No
CUST3645,68,115199,17826,393,273,Yes
CUST3646,51,24543,15140,628,60,Yes
CUST3647,38,148838,17427,839,217,No
CUST3648,62,57287,5273,844,182,No
CUST3649,44,98087,5841,834,23,Yes
CUST3650,44,22136,37813,703,96,Yes
CUST3651,27,87844,29527,505,196,No
CUST3652,37,37705,37207,589,154,Yes
CUST3653,42,136696,31512,628,166,No
CUST3654,29,59562,32251,438,265,No
CUST3655,66,20860,30863,758,86,Yes
CUST3656,52,59365,29454,502,146,No
CUST3657,48,149026,30168,599,75,Yes
CUST3658,33,49083,37083,736,327,No
CUST3659,72,48157,25172,713,61,No
CUST3660,32,132160,47011,745,231,Yes
CUST3661,37,61275,43555,686,174,No
CUST3662,72,22844,9668,384,344,No
CUST3663,63,121125,31790,802,28,Yes
CUST3664,27,127733,7544,324,110,No
CUST3665,69,143646,13157,803,160,No
CUST3666,47,110402,30219,406,152,No
CUST3667,21,127785,42067,629,26,Yes
CUST3668,53,56170,15640,795,302,Yes
CUST3669,44,140469,17728,698,225,No
CUST3670,44,92569,33593,613,217,No
CUST3671,53,87013,21728,809,44,Yes
CUST3672,51,92918,27844,594,252,Yes
CUST3673,26,94798,38397,356,259,No
CUST3674,42,141362,37022,840,45,No
CUST3675,33,94922,46614,342,276,No
CUST3676,34,40278,29129,492,76,Yes
CUST3677,31,32358,8781,391,144,No
CUST3678,39,24946,47657,614,316,No
CUST3679,59,80341,30253,477,287,No
CUST3680,23,66616,32789,621,305,No
CUST3681,46,40461,21173,349,291,Yes
CUST3682,72,38141,20882,847,334,Yes
CUST3683,41,54732,36308,328,33,Yes
CUST3684,23,68114,7261,348,291,Yes
CUST3685,52,136604,28685,610,289,No
CUST3686,64,96304,46350,694,13,Yes
CUST3687,71,52749,49330,492,217,No
CUST3688,30,50539,6851,660,248,No
CUST3689,21,53586,48625,850,294,No
CUST3690,35,126309,47292,353,86,No
CUST3691,42,59361,14691,744,61,No
CUST3692,61,32046,22126,820,151,Yes
CUST3693,56,94774,44677,836,52,Yes
CUST3694,56,72402,34849,482,238,No
CUST3695,20,94588,49634,820,150,No
CUST3696,73,140308,14657,679,223,No
CUST3697,22,48499,21665,345,276,Yes
CUST3698,30,116241,21214,519,65,Yes
CUST3699,69,30118,44462,401,127,Yes
CUST3700,66,114841,42902,768,179,No
CUST3701,55,62558,48424,490,330,Yes
CUST3702,64,123927,15579,526,106,No
CUST3703,60,83246,5808,627,213,Yes
CUST3704,53,42662,12650,374,332,Yes
CUST3705,31,83999,11049,508,204,No
CUST3706,48,128226,47231,807,147,Yes
CUST3707,31,137836,30188,511,291,Yes
CUST3708,73,110386,31061,315,228,No
CUST3709,39,112123,43414,346,327,No
CUST3710,37,95527,10265,690,351,No
CUST3711,18,127415,38982,510,287,Yes
CUST3712,31,138968,17374,419,328,No
CUST3713,30,32499,32718,597,139,No
CUST3714,65,98018,15867,304,309,Yes
CUST3715,25,104181,32975,546,214,Yes
CUST3716,65,59373,21572,638,328,No
CUST3717,66,24898,24806,481,293,No
CUST3718,48,115786,37810,699,237,Yes
CUST3719,33,125950,39943,533,171,Yes
CUST3720,62,95534,48154,680,271,Yes
CUST3721,56,70010,30086,711,207,No
CUST3722,63,30286,43409,345,302,No
CUST3723,31,122252,25183,459,171,No
CUST3724,43,27329,31975,445,58,No
CUST3725,33,140831,10824,552,179,No
CUST3726,53,121043,12161,564,186,No
CUST3727,38,63829,46692,732,313,Yes
CUST3728,67,65603,42526,617,145,No
CUST3729,36,135316,27570,509,172,No
CUST3730,42,127104,14352,579,349,Yes
CUST3731,47,76925,22630,719,37,No
CUST3732,52,74594,18731,310,68,Yes
CUST3733,59,141929,31081,725,75,Yes
CUST3734,40,133748,25191,723,326,No
CUST3735,37,35799,5420,686,81,Yes
CUST3736,34,134004,16036,584,318,Yes
CUST3737,41,120976,37225,494,359,No
CUST3738,50,49716,5103,799,104,Yes
CUST3739,74,117999,11348,559,41,Yes
CUST3740,49,105561,9577,310,256,No
CUST3741,47,131342,32383,704,196,Yes
CUST3742,24,98944,39403,342,138,Yes
CUST3743,69,141720,32318,759,207,Yes
CUST3744,64,21498,47894,431,34,Yes
CUST3745,48,103084,23896,528,191,Yes
CUST3746,66,121897,33242,372,70,No
CUST3747,71,102862,16182,417,48,Yes
CUST3748,38,70133,16560,418,254,Yes
CUST3749,31,27094,29553,462,52,Yes
CUST3750,41,59948,17215,800,228,Yes
CUST3751,38,88731,13803,368,43,No
CUST3752,44,25397,17977,487,128,No
CUST3753,20,61853,36881,849,317,Yes
CUST3754,54,90769,16926,635,287,No
CUST3755,73,94044,37939,471,296,No
CUST3756,32,39605,12224,562,214,Yes
CUST3757,65,62838,34534,707,118,Yes
CUST3758,27,85850,42164,591,227,No
CUST3759,19,111457,18931,849,172,Yes
CUST3760,34,48940,17165,593,139,Yes
CUST3761,53,40079,18168,591,222,No
CUST3762,55,26621,8865,567,343,Yes
CUST3763,55,108294,16975,411,76,Yes
CUST3764,64,115889,17575,422,63,No
CUST3765,44,71495,21996,704,275,Yes
CUST3766,36,147276,31790,506,308,Yes
CUST3767,27,78407,33883,388,145,Yes
CUST3768,30,118676,46080,809,179,No
CUST3769,39,98005,45922,505,202,No
CUST3770,32,95399,12156,430,318,Yes
CUST3771,42,86155,46709,830,40,No
CUST3772,54,31807,15887,336,206,Yes
CUST3773,71,49109,10230,780,260,Yes
CUST3774,33,76614,24210,790,15,No
CUST3775,49,57982,10616,411,37,No
CUST3776,53,123070,29754,414,24,No
CUST3777,59,71684,13171,534,316,No
CUST3778,61,39400,23137,338,347,Yes
CUST3779,39,37326,9211,697,345,Yes
CUST3780,34,64062,27423,488,305,No
CUST3781,66,30819,6944,385,166,Yes
CUST3782,70,82371,43380,369,81,No
CUST3783,49,94899,20386,547,164,Yes
CUST3784,64,117689,36319,746,283,Yes
CUST3785,59,26463,36797,679,309,Yes
CUST3786,65,91847,49092,748,140,Yes
CUST3787,49,72322,11606,446,103,No
CUST3788,47,54413,5623,752,36,Yes
CUST3789,28,31151,9001,342,162,Yes
CUST3790,64,72235,22437,815,204,No
CUST3791,68,85774,5473,493,204,No
CUST3792,40,76949,48602,515,152,No
CUST3793,28,121426,43171,625,297,Yes
CUST3794,26,111471,7743,344,326,No
CUST3795,64,37088,11346,314,234,No
CUST3796,52,119881,18832,456,232,Yes
CUST3797,49,37677,39231,649,266,Yes
CUST3798,29,83035,5475,556,222,No
CUST3799,74,93308,29619,479,37,No
CUST3800,52,45966,44517,658,179,Yes
CUST3801,59,83944,39083,773,235,Yes
CUST3802,21,71815,22421,505,146,Yes
CUST3803,51,105491,36845,357,94,No
CUST3804,20,94885,36013,700,19,No
CUST3805,71,45703,27087,689,171,Yes
CUST3806,72,93553,44608,456,173,Yes
CUST3807,22,100739,33144,598,228,No
CUST3808,70,116425,27056,817,198,No
CUST3809,60,88714,29299,365,262,No
CUST3810,21,52275,49686,530,238,Yes
CUST3811,66,51760,27483,488,186,No
CUST3812,18,29390,25658,499,287,No
CUST3813,44,54898,20702,643,26,No
CUST3814,26,121813,28672,749,304,Yes
CUST3815,71,76369,48586,325,242,No
CUST3816,58,62390,31114,751,169,Yes
CUST3817,32,109749,29801,371,175,No
CUST3818,22,141128,45029,551,125,Yes
CUST3819,63,95499,8751,841,110,No
CUST3820,27,31743,28332,594,271,No
CUST3821,18,34749,26643,464,323,No
CUST3822,31,108047,11565,446,26,Yes
CUST3823,50,74209,5202,625,229,Yes
CUST3824,47,75514,34944,358,78,No
CUST3825,41,67876,31332,414,136,Yes
CUST3826,21,65653,14100,366,201,Yes
CUST3827,57,44967,6682,719,144,Yes
CUST3828,58,62039,44446,830,219,No
CUST3829,60,65157,13054,847,207,No
CUST3830,57,97840,39775,317,78,No
CUST3831,48,105905,23315,473,336,Yes
CUST3832,60,23172,21288,629,106,Yes
CUST3833,49,120883,29145,679,226,Yes
CUST3834,19,59953,34616,339,184,No
CUST3835,18,42184,45524,446,160,No
CUST3836,52,149453,49969,406,39,No
CUST3837,53,65838,48180,539,67,Yes
CUST3838,44,100769,36142,306,215,Yes
CUST3839,18,127686,38745,690,335,Yes
CUST3840,19,149782,32074,303,183,No
CUST3841,51,125224,48268,359,321,No
CUST3842,64,77961,17316,696,323,Yes
CUST3843,35,101681,5205,422,189,Yes
CUST3844,52,39112,46816,529,129,No
CUST3845,36,77732,26114,336,39,Yes
CUST3846,19,25882,6089,375,16,Yes
CUST3847,50,141138,46535,320,357,Yes
CUST3848,70,127239,28606,787,229,Yes
CUST3849,62,50603,7998,695,94,No
CUST3850,61,46173,26333,589,107,Yes
CUST3851,45,109831,49428,696,72,Yes
CUST3852,69,68997,34118,760,101,No
CUST3853,29,40446,20306,543,89,Yes
CUST3854,24,119317,44764,802,162,Yes
CUST3855,24,115484,36754,556,104,No
CUST3856,51,131773,31225,653,243,Yes
CUST3857,27,31247,45146,765,231,Yes
CUST3858,33,34728,10332,790,256,No
CUST3859,30,116938,27828,456,348,Yes
CUST3860,57,27148,33043,765,254,No
CUST3861,51,51856,36203,849,171,No
CUST3862,34,144379,48144,668,217,No
CUST3863,70,101396,11583,529,80,No
CUST3864,40,141468,30222,447,173,No
CUST3865,35,39356,24258,593,325,Yes
CUST3866,68,133869,44791,478,46,No
CUST3867,43,129110,17784,697,211,No
CUST3868,23,127496,14382,563,26,No
CUST3869,41,57707,39082,464,65,Yes
CUST3870,43,21800,42479,676,52,No
CUST3871,47,64993,38071,321,102,No
CUST3872,54,110937,7080,742,155,Yes
CUST3873,33,125418,13379,607,63,Yes
CUST3874,62,34585,37632,447,59,No
CUST3875,32,59992,10707,343,202,Yes
CUST3876,37,78990,24749,770,269,Yes
CUST3877,61,81759,49109,720,140,No
CUST3878,70,22981,40962,532,285,No
CUST3879,72,63499,35592,711,276,No
CUST3880,23,47395,16013,428,339,Yes
CUST3881,59,116994,34247,661,210,Yes
CUST3882,72,90517,12581,513,42,No
CUST3883,59,47770,36599,715,15,Yes
CUST3884,66,46712,48426,731,286,No
CUST3885,20,91620,40433,727,19,Yes
CUST3886,23,88585,20787,771,67,No
CUST3887,43,118350,20948,763,254,Yes
CUST3888,42,53902,18870,754,313,Yes
CUST3889,42,91932,16169,697,276,No
CUST3890,53,83311,48237,774,214,Yes
CUST3891,48,101663,10861,672,258,No
CUST3892,21,115672,11912,645,265,No
CUST3893,58,38526,33501,633,298,No
CUST3894,18,111104,6915,708,77,Yes
CUST3895,62,111587,15501,436,112,No
CUST3896,28,107590,26397,842,52,Yes
CUST3897,23,22410,30132,510,100,Yes
CUST3898,49,69362,23373,551,307,No
CUST3899,72,96415,19442,522,316,Yes
CUST3900,45,138756,21883,495,195,No
CUST3901,59,106969,48642,499,239,No
CUST3902,68,89048,36214,672,18,Yes
CUST3903,39,25699,48948,774,151,Yes
CUST3904,54,53483,13067,718,240,No
CUST3905,72,42324,48612,683,81,No
CUST3906,24,27878,13896,614,221,No
CUST3907,75,57226,40031,518,146,No
CUST3908,51,46305,46520,702,96,No
CUST3909,20,123440,37241,444,338,No
CUST3910,32,111295,10927,781,229,Yes
CUST3911,31,100997,26810,411,50,Yes
CUST3912,75,55557,19667,763,87,No
CUST3913,73,26957,42746,607,68,Yes
CUST3914,62,80943,44366,722,96,No
CUST3915,74,105820,9238,352,39,No
CUST3916,54,143886,47204,504,116,Yes
CUST3917,48,21092,27493,522,282,Yes
CUST3918,35,28729,29707,645,140,No
CUST3919,20,70940,30011,460,129,Yes
CUST3920,22,106556,47855,693,257,Yes
CUST3921,61,55561,47080,829,187,Yes
CUST3922,35,106898,41824,742,128,No
CUST3923,75,131684,33636,484,232,No
CUST3924,52,139651,20293,753,189,No
CUST3925,54,106520,19650,324,313,Yes
CUST3926,60,67214,21979,511,209,No
CUST3927,20,133283,12581,695,284,Yes
CUST3928,29,34141,24069,476,36,Yes
CUST3929,72,22500,10746,579,248,Yes
CUST3930,38,58337,12299,459,295,Yes
CUST3931,19,133693,10841,711,191,Yes
CUST3932,31,135789,27297,502,337,Yes
CUST3933,55,105119,43810,454,98,Yes
CUST3934,27,70662,17331,721,200,No
CUST3935,66,50299,12609,624,147,No
CUST3936,70,148423,42541,779,275,Yes
CUST3937,63,69899,29100,551,101,Yes
CUST3938,70,86655,13350,433,170,Yes
CUST3939,43,148006,25537,798,77,No
CUST3940,22,113020,29916,623,75,No
CUST3941,37,33055,42808,843,355,No
CUST3942,28,138472,5110,336,297,Yes
CUST3943,54,61347,25368,399,131,No
CUST3944,33,83525,9055,366,269,Yes
CUST3945,54,133609,43670,387,178,Yes
CUST3946,71,98263,40101,321,141,No
CUST3947,72,89672,17442,308,197,No
CUST3948,42,31537,30437,354,149,Yes
CUST3949,61,44434,32767,639,36,No
CUST3950,75,46066,25948,392,28,Yes
CUST3951,52,85621,28922,620,358,No
CUST3952,39,146719,49518,665,231,No
CUST3953,42,80029,13277,507,142,No
CUST3954,66,93490,39062,454,168,Yes
CUST3955,65,141418,48499,518,346,Yes
CUST3956,26,113384,44427,614,200,Yes
CUST3957,68,22816,43717,367,158,No
CUST3958,62,25210,19558,671,345,No
CUST3959,64,52426,11985,623,251,Yes
CUST3960,23,140883,30907,757,185,Yes
CUST3961,50,89391,5602,786,86,Yes
CUST3962,65,59967,40277,646,112,Yes
CUST3963,40,63721,35186,479,51,No
CUST3964,21,84216,25704,596,69,No
CUST3965,24,71563,14483,610,83,No
CUST3966,45,117568,24452,403,111,Yes
CUST3967,32,40578,19346,463,90,Yes
CUST3968,71,22408,37757,455,241,No
CUST3969,22,65453,49563,467,158,No
CUST3970,39,109694,34870,725,287,Yes
CUST3971,56,66125,14661,421,326,No
CUST3972,67,66580,44417,845,263,Yes
CUST3973,57,101950,23572,719,329,Yes
CUST3974,56,59626,14559,462,55,Yes
CUST3975,43,50959,48604,780,242,Yes
CUST3976,67,148220,7250,587,236,Yes
CUST3977,38,148265,44248,555,215,No
CUST3978,19,85700,25980,416,117,Yes
